Date:17.08.2026	Unit:C	CHARGE:00:03	TP:00:53	DRYe:03:51	FCs:05:49	FCe:	SCs:	SCe:	DROP:06:30	COOL:	Time:21:22
Time1	Time2	ET	BT	Event	{3}	{0}	SV	AT	{1}	AH
00:00		171.3	179.6		10.0	30.0	180.0	29.0	90.0	0.0
00:01		171.15	179.2		10.0	30.0	180.0	29.0	90.0	0.0
00:03	00:00	171.0	178.95	CHARGE	10.0	30.0	180.0	29.0	90.0	0.0
00:05	00:02	170.6	178.7		10.0	30.0	180.0	29.0	90.0	0.0
00:06	00:03	171.3	177.9		10.0	30.0	180.0	29.0	90.0	0.0
00:07	00:04	172.0	170.5		10.0	30.0	180.0	29.0	90.0	0.0
00:09	00:06	173.6	163.8		10.0	30.0	180.0	29.0	90.0	0.0
00:11	00:08	174.9	158.6		10.0	30.0	196.66666667	29.0	90.0	0.0
00:12	00:09	175.3	154.0		10.0	30.0	213.33333333	29.0	90.0	0.0
00:14	00:11	175.6	149.9		10.0	30.0	230.0	29.0	90.0	0.0
00:15	00:12	175.9	146.7		10.0	30.0	230.0	29.0	90.0	0.0
00:16	00:13	175.9	143.8		10.0	30.0	230.0	29.0	90.0	0.0
00:18	00:15	175.9	139.7		10.0	30.0	230.0	29.0	90.0	0.0
00:19	00:17	176.1	137.0		10.0	30.0	230.0	29.0	90.0	0.0
00:21	00:18	175.5	134.8		10.0	30.0	230.0	29.0	90.0	0.0
00:22	00:19	175.2	132.7		10.0	30.0	230.0	29.0	90.0	0.0
00:24	00:21	174.95	130.7		10.0	30.0	230.0	29.0	90.0	0.0
00:25	00:22	174.7	129.4		10.0	30.0	230.0	29.0	90.0	0.0
00:27	00:24	173.8	127.9		10.0	30.0	230.0	29.0	90.0	0.0
00:28	00:25	173.2	126.5		10.0	30.0	230.0	29.0	90.0	0.0
00:30	00:27	172.8	125.5		10.0	30.0	230.0	29.0	90.0	0.0
00:31	00:28	171.9	123.9		10.0	30.0	230.0	29.0	90.0	0.0
00:33	00:30	171.6	123.0		10.0	30.0	230.0	29.0	90.0	0.0
00:34	00:31	171.2	122.5		10.0	30.0	230.0	29.0	90.0	0.0
00:36	00:33	170.85	122.1		10.0	30.0	230.0	29.0	90.0	0.0
00:37	00:35	170.5	121.5		10.0	30.0	230.0	29.0	90.0	0.0
00:39	00:36	170.0	121.1		10.0	30.0	230.0	29.0	90.0	0.0
00:40	00:38	169.6	120.85		10.0	30.0	230.0	29.0	90.0	0.0
00:42	00:39	169.2	120.6		10.0	30.0	230.0	29.0	90.0	0.0
00:43	00:40	168.8	120.25		10.0	30.0	230.0	29.0	90.0	0.0
00:45	00:42	168.4	119.9		10.0	30.0	230.0	29.0	90.0	0.0
00:46	00:43	168.0	119.9		10.0	30.0	230.0	29.0	90.0	0.0
00:48	00:45	167.6	119.9		10.0	30.0	230.0	29.0	90.0	0.0
00:49	00:46	167.2	119.8		10.0	30.0	230.0	29.0	90.0	0.0
00:51	00:48	167.03333333	119.8		10.0	30.0	230.0	29.0	90.0	0.0
00:53	00:50	166.86666667	119.8	TP	10.0	30.0	230.0	29.0	90.0	0.0
00:54	00:51	166.7	119.9		25.0	30.0	230.0	29.0	90.0	0.0
00:56	00:53	166.53333333	119.9		40.0	30.0	230.0	29.0	90.0	0.0
00:57	00:54	166.36666667	119.9		55.0	30.0	230.0	29.0	90.0	0.0
00:58	00:55	166.2	120.2		55.0	30.0	230.0	29.0	90.0	0.0
00:60	00:57	166.45	120.6		55.0	30.0	230.0	29.0	90.0	0.0
01:01	00:58	166.7	120.83333333		55.0	30.0	230.0	29.0	90.0	0.0
01:03	01:00	167.0	121.06666667		55.0	30.0	230.0	29.0	90.0	0.0
01:04	01:01	167.3	121.3		55.0	30.0	230.0	29.0	90.0	0.0
01:06	01:03	167.7	120.8		55.0	30.0	230.0	29.0	90.0	0.0
01:07	01:04	168.1	121.6		55.0	30.0	230.0	29.0	90.0	0.0
01:09	01:06	168.6	121.8		55.0	30.0	230.0	29.0	90.0	0.0
01:10	01:07	169.1	122.0		55.0	30.0	230.0	29.0	90.0	0.0
01:12	01:09	169.1	122.35		55.0	30.0	230.0	29.0	90.0	0.0
01:13	01:10	169.1	122.7		55.0	30.0	230.0	29.0	90.0	0.0
01:15	01:12	169.2	122.95		55.0	30.0	230.0	29.0	90.0	0.0
01:16	01:13	170.4	123.2		55.0	30.0	230.0	29.0	90.0	0.0
01:18	01:15	170.63333333	123.6		55.0	30.0	230.0	29.0	90.0	0.0
01:19	01:17	170.86666667	123.9		55.0	30.0	230.0	29.0	90.0	0.0
01:21	01:18	171.1	124.2		55.0	30.0	230.0	29.0	90.0	0.0
01:22	01:19	171.5	124.45		55.0	30.0	230.0	29.0	90.0	0.0
01:24	01:21	171.9	124.7		55.0	30.0	230.0	29.0	90.0	0.0
01:25	01:23	172.2	125.0		55.0	30.0	230.0	29.0	90.0	0.0
01:27	01:24	172.5	125.3		55.0	30.0	230.0	29.0	90.0	0.0
01:28	01:25	172.9	125.7		55.0	30.0	230.0	29.0	90.0	0.0
01:30	01:27	173.4	126.1		55.0	30.0	230.0	29.0	90.0	0.0
01:31	01:29	174.0	126.6		55.0	30.0	230.0	29.0	90.0	0.0
01:33	01:30	174.0	126.85		55.0	30.0	230.0	29.0	90.0	0.0
01:34	01:31	174.0	127.1		55.0	30.0	230.0	29.0	90.0	0.0
01:36	01:33	174.2	127.4		55.0	30.0	230.0	29.0	90.0	0.0
01:37	01:34	174.8	127.85		55.0	30.0	230.0	29.0	90.0	0.0
01:39	01:36	174.5	128.3		55.0	30.0	230.0	29.0	90.0	0.0
01:40	01:37	175.1	128.6		55.0	30.0	230.0	29.0	90.0	0.0
01:42	01:39	175.3	128.9		55.0	30.0	230.0	29.0	90.0	0.0
01:43	01:40	175.5	129.15		55.0	30.0	230.0	29.0	90.0	0.0
01:45	01:42	175.63333333	129.4		55.0	30.0	230.0	29.0	90.0	0.0
01:46	01:44	175.76666667	129.8		55.0	30.0	230.0	29.0	90.0	0.0
01:48	01:45	175.9	130.2		55.0	30.0	230.0	29.0	90.0	0.0
01:49	01:46	175.9	130.5		55.0	30.0	230.0	29.0	90.0	0.0
01:51	01:48	175.9	130.7		55.0	30.0	230.0	29.0	90.0	0.0
01:52	01:49	176.2	130.9		55.0	30.0	230.0	29.0	90.0	0.0
01:54	01:51	176.35	131.3		55.0	30.0	230.0	29.0	90.0	0.0
01:56	01:53	176.5	131.65		55.0	30.0	230.0	29.0	90.0	0.0
01:57	01:54	176.8	132.0		55.0	30.0	230.0	29.0	90.0	0.0
01:58	01:55	177.1	132.7		55.0	30.0	230.0	29.0	90.0	0.0
01:60	01:57	177.1	132.86666667		55.0	30.0	230.0	29.0	90.0	0.0
02:01	01:58	177.1	133.03333333		55.0	30.0	230.0	29.0	90.0	0.0
02:03	01:60	177.2	133.2		55.0	30.0	230.0	29.0	90.0	0.0
02:04	02:01	177.2	134.0		55.0	30.0	230.0	29.0	90.0	0.0
02:06	02:03	177.2	134.2		55.0	30.0	230.0	29.0	90.0	0.0
02:08	02:05	176.9	134.4		55.0	30.0	230.0	29.0	90.0	0.0
02:09	02:06	177.15	134.8		55.0	30.0	230.0	29.0	90.0	0.0
02:10	02:07	177.4	135.2		55.0	30.0	230.0	29.0	90.0	0.0
02:12	02:09	177.4	135.6		55.0	30.0	230.0	29.0	90.0	0.0
02:13	02:10	177.4	135.85		55.0	30.0	230.0	29.0	90.0	0.0
02:15	02:12	177.3	136.1		55.0	30.0	230.0	29.0	90.0	0.0
02:16	02:13	177.43333333	136.4		55.0	30.0	230.0	29.0	90.0	0.0
02:18	02:15	177.56666667	136.7		55.0	30.0	230.0	29.0	90.0	0.0
02:19	02:17	177.7	137.05		55.0	30.0	230.0	29.0	90.0	0.0
02:21	02:18	177.7	137.4		55.0	30.0	230.0	29.0	90.0	0.0
02:22	02:19	177.7	137.9		55.0	30.0	230.0	29.0	90.0	0.0
02:24	02:21	177.7	138.25		55.0	30.0	230.0	29.0	90.0	0.0
02:25	02:22	177.8	138.6		55.0	30.0	230.0	29.0	90.0	0.0
02:27	02:24	177.93333333	139.0		55.0	30.0	230.0	29.0	90.0	0.0
02:28	02:25	178.06666667	139.4		55.0	30.0	230.0	29.0	90.0	0.0
02:30	02:27	178.2	139.63333333		55.0	30.0	230.0	29.0	90.0	0.0
02:31	02:28	177.7	139.86666667		55.0	30.0	230.0	29.0	90.0	0.0
02:33	02:30	178.0	140.1		55.0	30.0	230.0	29.0	90.0	0.0
02:35	02:32	178.0	140.6		55.0	30.0	230.0	29.0	90.0	0.0
02:36	02:33	178.0	140.9		55.0	30.0	230.0	29.0	90.0	0.0
02:37	02:34	177.9	141.1		55.0	30.0	230.0	29.0	90.0	0.0
02:39	02:36	178.23333333	141.3		55.0	30.0	230.0	29.0	90.0	0.0
02:40	02:37	178.56666667	141.8		55.0	30.0	230.0	29.0	90.0	0.0
02:42	02:39	178.9	142.4		55.0	30.0	230.0	29.0	90.0	0.0
02:43	02:40	178.1	142.65		55.0	30.0	230.0	29.0	90.0	0.0
02:45	02:42	178.6	142.9		55.0	30.0	230.0	29.0	90.0	0.0
02:46	02:43	179.0	143.3		55.0	30.0	230.0	29.0	90.0	0.0
02:48	02:45	178.46666667	143.7		55.0	30.0	230.0	29.0	90.0	0.0
02:49	02:47	177.93333333	144.0		55.0	30.0	230.0	29.0	90.0	0.0
02:51	02:48	177.4	144.35		55.0	30.0	230.0	29.0	90.0	0.0
02:53	02:50	177.56666667	144.7		55.0	30.0	230.0	29.0	90.0	0.0
02:54	02:51	177.73333333	144.95		55.0	30.0	230.0	29.0	90.0	0.0
02:56	02:53	177.9	145.2		55.0	30.0	230.0	29.0	90.0	0.0
02:57	02:54	178.3	145.8		55.0	30.0	230.0	29.0	90.0	0.0
02:58	02:55	178.5	146.06666667		55.0	30.0	230.0	29.0	90.0	0.0
02:60	02:57	178.7	146.33333333		55.0	30.0	230.0	29.0	90.0	0.0
03:01	02:58	179.0	146.6		55.0	30.0	230.0	29.0	90.0	0.0
03:03	02:60	179.3	146.9		55.0	30.0	230.0	29.0	90.0	0.0
03:04	03:01	179.3	147.3		55.0	30.0	230.0	29.0	90.0	0.0
03:06	03:03	179.2	147.55		55.0	30.0	230.0	29.0	90.0	0.0
03:07	03:04	179.1	147.8		55.0	30.0	230.0	29.0	90.0	0.0
03:09	03:06	179.0	148.15		55.0	30.0	230.0	29.0	90.0	0.0
03:10	03:07	179.5	148.5		55.0	30.0	230.0	29.0	90.0	0.0
03:12	03:09	179.5	148.75		55.0	30.0	230.0	29.0	90.0	0.0
03:13	03:10	179.5	149.0		55.0	30.0	230.0	29.0	90.0	0.0
03:15	03:12	179.7	149.6		55.0	30.0	230.0	29.0	90.0	0.0
03:16	03:13	179.7	149.85		55.0	30.0	230.0	29.0	90.0	0.0
03:18	03:15	179.56666667	150.1		55.0	30.0	230.0	29.0	90.0	0.0
03:19	03:16	179.43333333	150.4		55.0	30.0	230.0	29.0	90.0	0.0
03:21	03:18	179.3	150.7		55.0	30.0	230.0	29.0	90.0	0.0
03:22	03:19	179.56666667	150.95		55.0	30.0	230.0	29.0	90.0	0.0
03:24	03:21	179.83333333	151.2		55.0	30.0	230.0	29.0	90.0	0.0
03:25	03:22	180.1	151.9		55.0	30.0	230.0	29.0	90.0	0.0
03:27	03:24	179.96666667	152.1		55.0	30.0	230.0	29.0	90.0	0.0
03:28	03:25	179.83333333	152.3		55.0	30.0	230.0	29.0	90.0	0.0
03:30	03:27	179.7	152.8		55.0	30.0	230.0	29.0	90.0	0.0
03:31	03:28	179.9	153.2		55.0	30.0	230.0	29.0	90.0	0.0
03:33	03:30	180.1	153.6		53.33333333	30.0	230.0	29.0	90.0	0.0
03:34	03:31	180.1	153.9		51.66666667	30.0	230.0	29.0	90.0	0.0
03:36	03:33	180.1	154.2		50.0	30.0	230.0	29.0	90.0	0.0
03:37	03:34	179.9	154.5		50.0	30.0	230.0	29.0	90.0	0.0
