Date:17.08.2026	Unit:C	CHARGE:01:22	TP:02:10	DRYe:04:52	FCs:06:36	FCe:	SCs:	SCe:	DROP:07:15	COOL:	Time:21:09
Time1	Time2	ET	BT	Event	{3}	{0}	SV	AT	{1}	AH
00:00		161.8	183.9		10.0	30.0	180.0	29.0	80.0	0.0
00:01		161.45	183.3		10.0	30.0	180.0	29.0	80.0	0.0
00:03		161.1	183.1		10.0	30.0	180.0	29.0	80.0	0.0
00:04		160.8	182.5		10.0	30.0	180.0	29.0	83.33333333	0.0
00:06		160.4	182.0		10.0	30.0	180.0	29.0	86.66666667	0.0
00:08		159.85	181.5		10.0	30.0	180.0	29.0	90.0	0.0
00:09		159.3	180.9		10.0	30.0	180.0	29.0	90.0	0.0
00:10		158.7	180.2		10.0	30.0	180.0	29.0	90.0	0.0
00:12		158.4	179.5		10.0	30.0	180.0	29.0	90.0	0.0
00:13		158.1	179.0		10.0	30.0	180.0	29.0	90.0	0.0
00:15		157.1	178.4		10.0	30.0	180.0	29.0	90.0	0.0
00:16		156.7	177.8		10.0	30.0	180.0	29.0	90.0	0.0
00:18		156.7	177.5		10.0	30.0	180.0	29.0	90.0	0.0
00:19		156.7	177.2		40.0	30.0	180.0	29.0	90.0	0.33333333
00:21		156.4	176.8		70.0	30.0	180.0	29.0	90.0	0.66666667
00:23		156.76666667	176.2		100.0	30.0	180.0	29.0	90.0	1.0
00:24		157.13333333	175.6		100.0	30.0	180.0	29.0	90.0	1.0
00:26		157.5	176.0		100.0	30.0	181.66666667	29.0	90.0	1.0
00:27		158.7	176.6		100.0	30.0	183.33333333	29.0	90.0	1.0
00:29		160.0	177.0		100.0	30.0	185.0	29.0	90.0	1.0
00:30		161.5	177.6		100.0	30.0	185.0	29.0	90.0	1.0
00:31		162.7	178.1		100.0	30.0	185.0	29.0	90.0	1.0
00:33		164.2	178.6		100.0	30.0	185.0	29.0	90.0	1.0
00:34		165.4	179.5		100.0	30.0	185.0	29.0	90.0	1.0
00:36		166.6	179.85		100.0	30.0	185.0	29.0	90.0	1.0
00:37		167.7	180.2		100.0	30.0	185.0	29.0	90.0	1.0
00:39		169.6	181.1		96.66666667	30.0	185.0	29.0	90.0	1.0
00:40		170.9	182.2		93.33333333	30.0	185.0	29.0	90.0	1.0
00:42		172.3	182.7		90.0	30.0	185.0	29.0	90.0	1.0
00:43		173.3	183.5		80.0	30.0	185.0	29.0	90.0	1.0
00:45		174.1	183.9		70.0	30.0	185.0	29.0	90.0	1.0
00:46		174.8	184.5		50.0	30.0	185.0	29.0	90.0	1.0
00:48		175.2	184.8		35.0	30.0	185.0	29.0	90.0	1.0
00:49		175.03333333	185.2		15.0	30.0	185.0	29.0	90.0	1.0
00:51		174.86666667	185.06666667		25.0	30.0	185.0	29.0	90.0	1.0
00:52		174.7	184.93333333		10.0	30.0	185.0	29.0	90.0	1.0
00:54		174.3	184.8		35.0	30.0	183.33333333	29.0	90.0	1.0
00:55		174.0	185.0		20.0	30.0	181.66666667	29.0	90.0	1.0
00:57		173.75	185.2		0.0	30.0	180.0	29.0	90.0	0.66666667
00:58		173.5	184.95		5.0	30.0	180.0	29.0	90.0	0.33333333
00:60		173.1	184.7		10.0	30.0	180.0	29.0	90.0	0.0
01:01		172.7	184.53333333		10.0	30.0	180.0	29.0	90.0	0.0
01:03		172.0	184.36666667		10.0	30.0	180.0	29.0	90.0	0.0
01:04		171.6	184.2		10.0	30.0	180.0	29.0	90.0	0.0
01:06		171.2	183.95		10.0	30.0	180.0	29.0	90.0	0.0
01:07		170.6	183.7		10.0	30.0	180.0	29.0	90.0	0.0
01:09		170.1	183.35		10.0	30.0	180.0	29.0	90.0	0.0
01:10		169.4	183.0		10.0	30.0	180.0	29.0	90.0	0.0
01:12		169.0	182.85		10.0	30.0	180.0	29.0	90.0	0.0
01:13		168.5	182.7		10.0	30.0	180.0	29.0	90.0	0.0
01:15		168.1	182.5		10.0	30.0	180.0	29.0	90.0	0.0
01:16		167.1	182.3		10.0	30.0	180.0	29.0	90.0	0.0
01:18		166.93333333	182.0		10.0	30.0	180.0	29.0	90.0	0.0
01:19		166.76666667	181.6		10.0	30.0	180.0	29.0	90.0	0.0
01:21		166.6	181.15		10.0	30.0	180.0	29.0	90.0	0.0
01:22	00:00	165.9	180.7	CHARGE	10.0	30.0	180.0	29.0	90.0	0.0
01:24	00:02	165.5	178.9		10.0	30.0	180.0	29.0	90.0	0.0
01:25	00:03	165.9	177.1		10.0	30.0	180.0	29.0	90.0	0.0
01:27	00:05	166.3	168.3		10.0	30.0	180.0	29.0	90.0	0.0
01:28	00:06	167.5	161.5		10.0	30.0	180.0	29.0	90.0	0.0
01:30	00:08	168.15	156.5		10.0	30.0	180.0	29.0	90.0	0.0
01:32	00:09	168.8	151.5		10.0	30.0	180.0	29.0	90.0	0.0
01:33	00:11	168.8	147.5		10.0	30.0	180.0	29.0	90.0	0.0
01:34	00:12	168.8	143.8		10.0	30.0	180.0	29.0	90.0	0.0
01:36	00:14	169.0	141.0		10.0	30.0	180.0	29.0	90.0	0.0
01:37	00:15	168.76666667	136.5		10.0	30.0	180.0	29.0	90.0	0.0
01:39	00:17	168.53333333	134.2		10.0	30.0	180.0	29.0	90.0	0.0
01:40	00:18	168.3	131.9		10.0	30.0	180.0	29.0	90.0	0.0
01:42	00:20	168.0	129.7		10.0	30.0	180.0	29.0	90.0	0.0
01:44	00:21	167.7	127.2		10.0	30.0	180.0	29.0	90.0	0.0
01:45	00:23	167.4	125.7		10.0	30.0	180.0	29.0	90.0	0.0
01:46	00:24	167.1	124.2		10.0	30.0	180.0	29.0	90.0	0.0
01:48	00:25	166.7	122.5		10.0	30.0	196.66666667	29.0	90.0	0.0
01:49	00:27	165.9	122.0		10.0	30.0	213.33333333	29.0	90.0	0.0
01:51	00:29	165.2	120.3		10.0	30.0	230.0	29.0	90.0	0.0
01:53	00:30	164.8	119.6		10.0	30.0	230.0	29.0	90.0	0.0
01:54	00:32	164.4	118.8		10.0	30.0	230.0	29.0	90.0	0.0
