Date:17.08.2026	Unit:C	CHARGE:01:57	TP:02:44	DRYe:06:00	FCs:07:54	FCe:	SCs:	SCe:	DROP:08:35	COOL:	Time:21:34
Time1	Time2	ET	BT	Event	{3}	{0}	SV	AT	{1}	AH
00:00		190.1	184.1		15.0	30.0	184.0	29.0	90.0	1.0
00:02		189.3	184.1		10.0	30.0	184.0	29.0	90.0	1.0
00:03		188.7	184.0		25.0	30.0	184.0	29.0	90.0	1.0
00:05		188.1	183.8		35.0	30.0	184.0	29.0	90.0	1.0
00:06		187.6	183.5		25.0	30.0	184.0	29.0	90.0	1.0
00:08		187.1	184.1		15.0	30.0	184.0	29.0	90.0	1.0
00:09		186.6	184.1		25.0	30.0	184.0	29.0	90.0	1.0
00:11		186.36666667	184.1		20.0	30.0	184.0	29.0	90.0	1.0
00:12		186.13333333	184.2		15.0	30.0	184.0	29.0	90.0	1.0
00:14		185.9	184.0		30.0	30.0	184.0	29.0	90.0	1.0
00:15		185.6	183.8		32.5	30.0	184.0	29.0	90.0	1.0
00:17		185.3	183.7		35.0	30.0	184.0	29.0	90.0	1.0
00:18		185.0	183.6		30.0	30.0	184.0	29.0	90.0	1.0
00:20		185.0	183.5		50.0	30.0	184.0	29.0	90.0	1.0
00:21		185.0	183.9		35.0	30.0	184.0	29.0	90.0	1.0
00:23		184.9	183.9		15.0	30.0	184.0	29.0	90.0	1.0
00:24		184.4	183.9		30.0	30.0	184.0	29.0	90.0	1.0
00:26		184.25	184.0		25.0	30.0	184.0	29.0	90.0	1.0
00:27		184.1	183.75		20.0	30.0	184.0	29.0	90.0	1.0
00:29		184.1	183.5		45.0	30.0	184.0	29.0	90.0	1.0
00:30		184.1	184.0		25.0	30.0	184.0	29.0	90.0	1.0
00:32		183.8	184.0		21.66666667	30.0	184.0	29.0	90.0	1.0
00:33		183.6	184.0		18.33333333	30.0	184.0	29.0	90.0	1.0
00:35		183.4	183.8		15.0	30.0	184.0	29.0	90.0	1.0
00:36		183.15	184.2		12.5	30.0	184.0	29.0	90.0	1.0
00:38		182.9	183.8		10.0	30.0	184.0	29.0	90.0	1.0
00:39		182.9	183.8		25.0	30.0	184.0	29.0	90.0	1.0
00:41		182.9	183.8		15.0	30.0	184.0	29.0	90.0	1.0
00:42		182.7	184.1		10.0	30.0	184.0	29.0	90.0	1.0
00:43		182.5	183.85		20.0	30.0	184.0	29.0	90.0	1.0
00:45		182.3	183.6		45.0	30.0	184.0	29.0	90.0	1.0
00:47		182.3	184.1		15.0	30.0	184.0	29.0	90.0	1.0
00:48		182.3	184.1		17.5	30.0	184.0	29.0	90.0	1.0
00:50		182.1	184.1		20.0	30.0	184.0	29.0	90.0	1.0
00:51		181.75	184.0		20.0	30.0	184.0	29.0	90.0	1.0
00:53		181.4	183.86666667		26.66666667	30.0	184.0	29.0	90.0	1.0
00:54		181.4	183.73333333		33.33333333	30.0	184.0	29.0	90.0	1.0
00:56		181.4	183.6		40.0	30.0	184.0	29.0	90.0	1.0
00:57		181.5	183.8		35.0	30.0	184.0	29.0	90.0	1.0
00:58		181.7	184.0		20.0	30.0	184.0	29.0	90.0	1.0
01:00		181.9	184.3		5.0	30.0	184.0	29.0	90.0	1.0
01:02		181.6	184.16666667		10.0	30.0	184.0	29.0	90.0	1.0
01:03		181.0	184.03333333		20.0	30.0	184.0	29.0	90.0	1.0
01:05		180.7	183.9		30.0	30.0	184.0	29.0	90.0	1.0
01:06		180.8	183.9		40.0	30.0	184.0	29.0	90.0	1.0
01:07		180.9	183.9		32.5	30.0	184.0	29.0	90.0	1.0
01:09		181.0	184.0		25.0	30.0	184.0	29.0	90.0	1.0
01:11		181.0	183.7		35.0	30.0	184.0	29.0	90.0	1.0
01:12		181.0	183.8		30.0	30.0	184.0	29.0	90.0	1.0
01:13		181.1	183.9		35.0	30.0	184.0	29.0	90.0	1.0
01:15		181.1	184.0		25.0	30.0	184.0	29.0	90.0	1.0
01:17		181.1	183.8		30.0	30.0	184.0	29.0	90.0	1.0
01:18		181.1	183.6		40.0	30.0	184.0	29.0	90.0	1.0
01:19		181.3	184.2		30.0	30.0	184.0	29.0	90.0	1.0
